age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,deposit
59,self-employed,2013,no,no,cellular,nov,2,-1,unknown,yes
41,blue-collar,306,yes,no,telephone,may,1,369,failure,no
31,admin.,89,no,no,unknown,may,3,-1,unknown,no
53,blue-collar,1103,yes,yes,cellular,feb,2,250,failure,no
41,management,3096,yes,no,cellular,jul,6,-1,unknown,no
28,technician,11862,no,no,cellular,oct,2,238,other,yes
41,blue-collar,246,no,no,unknown,jun,3,-1,unknown,yes
30,technician,2166,no,no,cellular,jan,2,-1,unknown,yes
37,housemaid,7433,no,yes,cellular,feb,3,-1,unknown,yes
35,unknown,634,no,no,cellular,jul,2,-1,unknown,no
31,technician,846,no,no,cellular,may,3,205,failure,yes
31,management,713,no,no,cellular,aug,1,-1,unknown,no
38,self-employed,2674,yes,no,unknown,jun,2,-1,unknown,no
30,entrepreneur,-346,yes,yes,cellular,jul,1,-1,unknown,no
32,technician,540,no,yes,cellular,jan,1,-1,unknown,yes
32,management,623,no,no,cellular,jul,3,194,failure,yes
47,blue-collar,4840,no,no,unknown,jun,1,-1,unknown,no
32,blue-collar,1267,yes,no,cellular,may,2,-1,unknown,no
51,blue-collar,0,yes,yes,cellular,jul,3,-1,unknown,yes
36,admin.,11174,yes,no,cellular,apr,1,-1,unknown,yes
30,entrepreneur,0,yes,yes,unknown,may,1,-1,unknown,yes
57,services,84,yes,no,unknown,may,1,-1,unknown,no
47,admin.,3957,yes,no,telephone,may,3,334,other,no
46,blue-collar,9328,yes,no,cellular,may,3,-1,unknown,yes
31,blue-collar,1131,yes,yes,cellular,apr,1,148,failure,no
44,blue-collar,10984,no,no,unknown,jun,18,-1,unknown,no
42,management,525,no,no,cellular,aug,2,-1,unknown,no
41,self-employed,3950,yes,no,unknown,may,2,-1,unknown,no
49,entrepreneur,6188,no,no,cellular,nov,1,-1,unknown,yes
63,retired,474,no,no,cellular,jan,1,-1,unknown,yes
60,unemployed,0,no,no,cellular,jul,1,412,other,yes
39,management,51,no,no,cellular,aug,2,-1,unknown,no
36,technician,3296,yes,no,cellular,nov,1,-1,unknown,no
30,blue-collar,5,no,no,cellular,dec,1,203,success,yes
34,management,161,yes,no,cellular,jul,1,-1,unknown,no
48,blue-collar,1670,no,no,unknown,jun,1,-1,unknown,no
41,technician,201,no,yes,cellular,jul,8,-1,unknown,no
77,retired,4112,no,no,telephone,jul,1,184,success,yes
48,management,308,yes,no,cellular,jul,5,-1,unknown,no
29,student,110,yes,no,unknown,may,3,-1,unknown,no
72,retired,4657,no,no,telephone,mar,1,91,success,yes
48,management,0,no,yes,cellular,feb,4,182,success,yes
26,admin.,-12,yes,no,unknown,jun,1,-1,unknown,no
56,retired,158,no,yes,cellular,jul,1,-1,unknown,yes
40,management,10378,yes,no,cellular,nov,3,-1,unknown,no
36,technician,3254,yes,no,unknown,oct,1,-1,unknown,yes
50,self-employed,766,yes,no,cellular,may,2,304,failure,no
68,retired,1443,no,no,telephone,dec,2,257,success,yes
52,unemployed,1724,no,no,cellular,jan,1,-1,unknown,no
31,blue-collar,43,yes,no,unknown,may,3,-1,unknown,no
38,blue-collar,1583,yes,no,cellular,may,1,-1,unknown,no
52,services,2993,no,no,cellular,mar,6,-1,unknown,no
51,services,122,no,yes,cellular,aug,2,-1,unknown,no
56,management,2333,no,no,cellular,may,1,-1,unknown,yes
51,management,93,yes,yes,cellular,may,1,-1,unknown,no
32,management,937,no,no,cellular,may,1,190,failure,no
42,housemaid,302,yes,no,cellular,jul,2,-1,unknown,no
50,blue-collar,881,yes,yes,cellular,apr,1,-1,unknown,no
31,management,78,yes,no,cellular,jul,2,-1,unknown,no
25,blue-collar,192,no,no,telephone,jul,2,-1,unknown,no
57,management,3287,no,no,cellular,mar,2,337,success,yes
49,blue-collar,30,yes,no,unknown,may,4,-1,unknown,no
35,management,2646,no,no,cellular,oct,1,182,success,yes
57,blue-collar,1540,yes,no,cellular,nov,1,-1,unknown,yes
60,blue-collar,228,yes,no,unknown,may,11,-1,unknown,no
26,services,179,yes,yes,cellular,jul,4,-1,unknown,no
59,retired,3444,no,no,cellular,aug,1,185,success,yes
75,retired,291,no,no,cellular,aug,1,182,success,yes
35,self-employed,1129,yes,no,cellular,nov,2,184,failure,no
37,management,3556,no,no,cellular,nov,1,-1,unknown,yes
28,management,730,yes,no,cellular,mar,1,-1,unknown,yes
33,management,3143,no,no,cellular,jun,2,-1,unknown,yes
41,blue-collar,0,yes,no,unknown,may,5,-1,unknown,no
32,technician,4790,yes,no,cellular,jul,2,-1,unknown,no
56,admin.,105,no,no,telephone,jul,2,-1,unknown,no
41,blue-collar,3,yes,no,cellular,jul,4,-1,unknown,no
52,management,335,no,no,cellular,oct,1,182,failure,yes
32,services,310,yes,no,unknown,may,1,-1,unknown,no
56,blue-collar,0,yes,no,cellular,jul,1,-1,unknown,yes
32,blue-collar,435,yes,no,unknown,may,2,-1,unknown,no
32,technician,616,yes,no,cellular,aug,7,-1,unknown,no
32,blue-collar,604,no,no,cellular,jan,2,196,other,no
41,blue-collar,5291,yes,no,unknown,may,3,-1,unknown,yes
33,services,1529,yes,no,telephone,nov,1,-1,unknown,no
52,blue-collar,955,no,yes,cellular,feb,1,48,success,yes
30,admin.,4448,no,no,cellular,feb,8,-1,unknown,yes
41,blue-collar,3622,no,no,unknown,jun,4,-1,unknown,yes
41,entrepreneur,30,no,no,cellular,apr,1,-1,unknown,yes
42,housemaid,16,no,no,unknown,jun,1,-1,unknown,no
35,management,97,yes,no,unknown,may,4,-1,unknown,no
31,management,1514,no,no,cellular,aug,2,-1,unknown,no
50,admin.,81,no,yes,cellular,nov,1,-1,unknown,no
36,services,0,yes,no,cellular,may,6,-1,unknown,yes
33,management,387,no,no,cellular,feb,5,-1,unknown,no
47,blue-collar,1230,yes,no,telephone,nov,1,-1,unknown,yes
35,technician,515,yes,yes,cellular,aug,3,-1,unknown,no
41,services,-140,no,yes,unknown,jun,1,-1,unknown,no
70,retired,482,no,no,telephone,jan,1,196,success,yes
28,management,1240,no,no,cellular,aug,1,-1,unknown,yes
44,self-employed,304,yes,no,telephone,feb,5,-1,unknown,no
31,blue-collar,1127,yes,no,telephone,may,1,349,failure,no
27,student,672,no,no,cellular,mar,2,-1,unknown,no
42,technician,1812,yes,no,cellular,jul,2,-1,unknown,no
34,blue-collar,1125,yes,yes,cellular,nov,2,-1,unknown,no
45,admin.,1506,no,no,cellular,jul,4,-1,unknown,yes
54,management,1134,yes,no,cellular,jul,3,-1,unknown,yes
49,technician,12531,no,no,cellular,aug,8,-1,unknown,no
40,admin.,260,yes,no,cellular,may,1,181,success,yes
36,management,0,yes,no,telephone,oct,1,143,failure,yes
46,blue-collar,229,yes,no,cellular,apr,1,-1,unknown,no
31,management,165,no,yes,cellular,aug,2,-1,unknown,yes
27,technician,0,no,yes,cellular,jul,1,-1,unknown,yes
29,management,16,yes,no,cellular,jul,6,-1,unknown,no
33,services,207,yes,no,cellular,may,4,-1,unknown,yes
48,blue-collar,456,yes,yes,unknown,may,1,-1,unknown,no
43,technician,34,no,no,telephone,jul,1,-1,unknown,no
33,technician,1234,no,no,telephone,nov,1,-1,unknown,no
43,technician,0,no,no,cellular,aug,3,-1,unknown,no
51,blue-collar,4695,no,no,cellular,aug,10,-1,unknown,no
27,blue-collar,3792,no,no,cellular,oct,1,183,success,yes
34,student,2321,no,no,cellular,nov,2,99,failure,no
50,admin.,26,no,yes,telephone,jul,4,-1,unknown,no
49,admin.,168,yes,yes,unknown,may,1,-1,unknown,yes
33,admin.,920,no,no,cellular,apr,1,-1,unknown,yes
59,admin.,3735,no,no,cellular,mar,4,121,failure,yes
32,management,282,no,no,cellular,aug,2,-1,unknown,no
38,technician,69,yes,no,cellular,may,3,-1,unknown,no
46,blue-collar,668,yes,no,unknown,may,2,-1,unknown,yes
61,blue-collar,1428,yes,no,unknown,may,2,-1,unknown,no
28,student,205,no,no,cellular,jul,3,184,other,yes
30,blue-collar,0,yes,no,cellular,may,2,-1,unknown,no
52,blue-collar,1409,yes,no,unknown,jun,1,-1,unknown,no
57,unemployed,2743,no,no,cellular,jan,1,-1,unknown,no
44,technician,0,yes,no,unknown,may,3,-1,unknown,no
27,blue-collar,-330,yes,yes,cellular,may,1,353,failure,no
52,management,40,no,no,cellular,nov,3,-1,unknown,yes
27,services,302,no,no,cellular,jul,1,-1,unknown,yes
41,blue-collar,865,no,yes,unknown,may,5,-1,unknown,no
36,housemaid,1015,yes,no,cellular,may,1,347,success,yes
27,unemployed,771,no,no,cellular,oct,1,302,other,yes
41,management,0,no,no,cellular,aug,2,-1,unknown,no
36,technician,962,yes,no,cellular,may,1,-1,unknown,yes
37,management,230,yes,yes,cellular,feb,2,272,failure,no
54,technician,0,no,no,telephone,feb,3,-1,unknown,yes
30,technician,816,yes,no,unknown,nov,1,-1,unknown,yes
33,management,369,no,no,cellular,aug,10,-1,unknown,no
58,management,3342,no,no,cellular,feb,5,-1,unknown,yes
36,blue-collar,1925,yes,no,cellular,apr,2,-1,unknown,yes
58,management,2155,no,yes,cellular,aug,2,182,success,yes
34,admin.,557,no,no,cellular,nov,1,-1,unknown,yes
30,management,6392,yes,no,cellular,may,1,-1,unknown,no
59,services,-22,yes,no,unknown,may,3,-1,unknown,yes
62,retired,298,no,no,cellular,nov,2,-1,unknown,yes
75,retired,358,no,no,cellular,feb,11,-1,unknown,yes
31,management,4148,yes,no,cellular,nov,3,99,other,yes
49,unemployed,377,no,no,cellular,may,1,59,failure,no
31,technician,109,yes,no,unknown,may,1,-1,unknown,no
35,blue-collar,154,yes,no,unknown,may,4,-1,unknown,no
46,blue-collar,336,yes,no,cellular,aug,3,457,other,yes
54,management,4393,yes,no,unknown,may,3,-1,unknown,yes
21,student,53,no,no,cellular,jun,1,-1,unknown,yes
35,unemployed,978,no,no,cellular,dec,3,209,success,yes
44,blue-collar,701,no,yes,unknown,jul,2,-1,unknown,no
40,unemployed,72,no,no,cellular,apr,1,-1,unknown,yes
39,self-employed,2630,no,no,unknown,jun,5,-1,unknown,yes
37,technician,549,no,no,cellular,mar,1,-1,unknown,yes
30,admin.,523,no,yes,cellular,jun,3,101,success,no
39,blue-collar,0,yes,no,unknown,may,1,-1,unknown,no
29,blue-collar,339,yes,no,cellular,may,3,354,failure,no
36,admin.,980,no,no,cellular,jul,3,179,failure,no
44,admin.,1248,yes,yes,cellular,may,3,-1,unknown,no
49,unemployed,11,yes,no,telephone,jul,8,-1,unknown,no
34,blue-collar,3043,yes,yes,cellular,nov,1,-1,unknown,yes
40,retired,794,no,no,unknown,may,1,-1,unknown,no
47,self-employed,1011,no,no,cellular,oct,1,-1,unknown,yes
59,blue-collar,6212,yes,no,cellular,may,2,-1,unknown,no
38,blue-collar,961,yes,no,unknown,may,1,-1,unknown,no
59,admin.,2552,no,yes,cellular,aug,3,-1,unknown,no
54,self-employed,0,no,yes,telephone,jul,2,-1,unknown,no
25,student,1919,yes,no,cellular,may,1,351,failure,no
55,blue-collar,196,no,no,cellular,aug,1,-1,unknown,yes
35,blue-collar,142,yes,no,cellular,may,2,168,failure,no
40,admin.,221,yes,no,unknown,may,2,-1,unknown,no
42,admin.,-306,yes,no,cellular,aug,1,459,success,yes
50,retired,8648,no,no,cellular,may,3,176,failure,yes
45,admin.,0,no,no,cellular,aug,10,-1,unknown,no
40,management,9366,no,no,cellular,nov,3,-1,unknown,yes
29,blue-collar,-312,yes,yes,cellular,may,2,-1,unknown,no
80,retired,155,no,no,telephone,dec,2,-1,unknown,yes
34,technician,133,no,no,cellular,nov,2,187,success,yes
42,technician,802,no,no,telephone,jan,2,-1,unknown,no
27,blue-collar,294,yes,yes,unknown,may,2,-1,unknown,yes
33,services,2881,no,no,cellular,may,1,328,success,yes
23,student,0,no,no,cellular,aug,1,-1,unknown,yes
53,services,6170,no,no,cellular,aug,4,-1,unknown,yes
34,management,431,no,no,cellular,jul,1,-1,unknown,no
58,services,943,yes,no,unknown,jun,3,-1,unknown,no
48,services,1355,no,no,cellular,aug,7,-1,unknown,no
37,management,655,no,yes,cellular,feb,6,-1,unknown,no
57,blue-collar,195,no,yes,telephone,jul,4,-1,unknown,no
52,admin.,299,no,no,cellular,nov,4,-1,unknown,no
44,blue-collar,0,yes,no,cellular,jul,1,-1,unknown,no
30,student,1779,no,no,cellular,aug,1,433,success,yes
39,entrepreneur,2139,yes,no,cellular,may,4,371,failure,yes
51,admin.,340,yes,no,unknown,may,1,-1,unknown,no
43,services,774,no,no,cellular,mar,1,421,success,yes
42,technician,13410,no,yes,cellular,aug,2,-1,unknown,no
34,management,1494,yes,no,cellular,nov,1,182,other,yes
32,admin.,131,yes,no,cellular,dec,1,189,success,yes
31,admin.,383,no,yes,cellular,feb,1,214,failure,no
54,retired,22,no,no,unknown,jun,4,-1,unknown,no
33,management,71,no,no,cellular,nov,1,287,failure,no
44,management,284,yes,yes,cellular,jul,5,-1,unknown,no
46,technician,966,yes,yes,cellular,aug,2,-1,unknown,no
35,unemployed,1054,yes,yes,cellular,nov,1,-1,unknown,no
49,management,348,no,no,cellular,oct,1,-1,unknown,yes
60,housemaid,0,no,no,telephone,aug,2,181,failure,yes
51,entrepreneur,2109,no,no,cellular,oct,2,-1,unknown,yes
43,blue-collar,1202,no,no,unknown,may,1,-1,unknown,no
27,admin.,689,no,no,cellular,jan,1,307,failure,no
73,retired,542,no,no,telephone,apr,5,-1,unknown,no
34,blue-collar,218,yes,yes,unknown,may,1,-1,unknown,no
33,technician,370,yes,no,cellular,aug,4,-1,unknown,no
25,blue-collar,101,no,yes,cellular,jul,3,-1,unknown,yes
37,technician,197,no,no,cellular,may,1,87,success,yes
33,blue-collar,910,yes,no,cellular,apr,1,-1,unknown,no
32,management,81,yes,no,cellular,nov,1,-1,unknown,no
43,management,136,no,no,cellular,aug,2,-1,unknown,no
58,management,0,no,no,unknown,jun,4,-1,unknown,no
36,management,532,yes,no,cellular,may,1,-1,unknown,no
33,services,133,no,no,cellular,jan,2,274,success,yes
51,retired,1495,no,no,telephone,jul,4,-1,unknown,yes
60,retired,6307,yes,no,unknown,jun,1,-1,unknown,no
64,management,2352,no,no,cellular,nov,4,183,success,yes
55,admin.,1633,no,no,cellular,jan,1,192,success,yes
38,blue-collar,178,yes,no,unknown,may,1,-1,unknown,no
38,services,1313,no,no,unknown,jun,2,-1,unknown,no
41,entrepreneur,221,yes,no,unknown,may,2,-1,unknown,no
36,management,393,yes,no,cellular,apr,2,-1,unknown,yes
44,technician,678,no,no,cellular,feb,1,124,other,no
33,blue-collar,925,no,no,cellular,nov,3,-1,unknown,no
40,blue-collar,973,no,no,cellular,may,1,-1,unknown,yes
31,management,354,no,no,cellular,apr,2,-1,unknown,yes
35,technician,3549,yes,no,cellular,aug,4,-1,unknown,no
39,admin.,1577,yes,no,unknown,jun,15,-1,unknown,no
38,technician,1221,yes,yes,cellular,aug,7,-1,unknown,no
39,technician,175,no,yes,unknown,jun,2,-1,unknown,no
27,services,955,no,no,cellular,apr,1,-1,unknown,yes
51,technician,337,yes,no,cellular,aug,4,-1,unknown,no
38,services,507,yes,no,cellular,apr,1,344,failure,no
55,services,2476,yes,no,unknown,may,1,-1,unknown,yes
37,services,4017,no,no,cellular,oct,1,-1,unknown,yes
32,technician,483,no,no,cellular,aug,3,-1,unknown,yes
38,admin.,100,yes,no,unknown,may,1,-1,unknown,yes
67,retired,1443,no,no,cellular,apr,1,-1,unknown,yes
25,management,1272,yes,no,cellular,jul,2,-1,unknown,no
27,housemaid,-238,no,no,cellular,jul,4,-1,unknown,no
51,admin.,949,no,no,cellular,aug,1,-1,unknown,yes
41,unemployed,0,no,no,cellular,oct,3,-1,unknown,yes
23,services,665,yes,no,unknown,may,1,-1,unknown,yes
35,management,0,yes,no,cellular,feb,2,92,success,yes
37,services,483,yes,no,cellular,jan,1,-1,unknown,no
38,services,-349,yes,no,cellular,apr,2,328,failure,no
34,management,13,yes,no,cellular,jul,1,-1,unknown,no
32,management,134,no,yes,cellular,aug,2,-1,unknown,no
35,technician,4922,yes,no,cellular,nov,4,201,other,yes
33,management,191,no,yes,cellular,feb,4,209,failure,no
49,services,653,no,no,cellular,aug,2,-1,unknown,no
38,blue-collar,0,yes,no,cellular,may,1,173,failure,no
44,admin.,1696,no,no,unknown,jun,3,-1,unknown,no
28,unemployed,863,yes,yes,unknown,may,1,-1,unknown,no
40,technician,275,no,no,cellular,aug,4,-1,unknown,no
53,management,232,yes,no,telephone,jan,1,-1,unknown,no
28,unknown,4465,no,no,cellular,jan,1,-1,unknown,yes
68,retired,476,no,no,telephone,jun,1,-1,unknown,yes
37,technician,95,no,no,cellular,feb,3,-1,unknown,no
40,blue-collar,570,yes,no,unknown,may,3,-1,unknown,no
67,retired,443,no,no,cellular,aug,1,-1,unknown,yes
29,management,637,yes,no,cellular,jun,1,119,failure,yes
30,technician,655,no,no,cellular,apr,1,202,success,yes
50,services,1501,no,no,cellular,aug,4,-1,unknown,yes
38,admin.,-175,yes,no,telephone,jul,9,-1,unknown,no
52,retired,353,no,no,cellular,jul,4,-1,unknown,no
53,services,3107,no,no,unknown,jun,1,-1,unknown,no
34,management,5,no,no,cellular,aug,2,-1,unknown,yes
39,admin.,2854,yes,no,unknown,jun,1,-1,unknown,no
31,management,84,no,yes,unknown,jul,1,-1,unknown,no
54,blue-collar,532,no,no,telephone,jul,2,-1,unknown,no
38,self-employed,605,no,no,telephone,jun,10,-1,unknown,yes
50,technician,416,yes,no,unknown,jun,5,-1,unknown,yes
57,blue-collar,8403,no,no,unknown,jun,11,-1,unknown,no
54,retired,767,no,no,unknown,jun,2,-1,unknown,no
72,retired,1612,no,no,cellular,aug,2,-1,unknown,yes
52,services,130,yes,no,unknown,may,2,-1,unknown,no
39,admin.,0,no,no,cellular,jan,1,436,failure,yes
33,entrepreneur,37,no,yes,cellular,jul,1,-1,unknown,yes
42,management,11008,no,no,cellular,jul,6,405,success,yes
39,blue-collar,785,yes,no,cellular,may,2,-1,unknown,yes
43,management,2383,no,no,cellular,aug,6,-1,unknown,yes
56,unemployed,1110,no,no,cellular,feb,2,-1,unknown,yes
53,admin.,2892,no,no,cellular,apr,3,-1,unknown,yes
54,unknown,895,no,no,cellular,oct,1,-1,unknown,yes
53,admin.,0,yes,yes,cellular,aug,1,98,failure,yes
35,blue-collar,484,no,no,cellular,jul,1,87,failure,yes
35,blue-collar,2040,no,no,cellular,nov,1,157,failure,no
29,management,1377,no,no,cellular,apr,2,-1,unknown,yes
36,management,7606,yes,no,unknown,may,1,-1,unknown,yes
40,management,4539,no,no,cellular,jul,3,439,failure,yes
35,management,8,no,no,cellular,apr,3,-1,unknown,yes
36,management,242,yes,no,cellular,may,1,-1,unknown,no
38,technician,-1,no,no,cellular,aug,4,-1,unknown,no
31,technician,816,no,no,cellular,jun,2,-1,unknown,no
30,management,1675,no,no,cellular,sep,1,-1,unknown,no
37,services,6089,yes,no,cellular,may,2,-1,unknown,yes
48,admin.,156,no,no,cellular,aug,1,-1,unknown,yes
37,services,54,yes,no,cellular,jul,1,-1,unknown,no
40,admin.,4775,no,no,cellular,sep,1,-1,unknown,yes
25,admin.,285,no,no,cellular,jul,3,-1,unknown,yes
33,technician,0,yes,yes,cellular,nov,2,-1,unknown,no
41,blue-collar,925,yes,no,telephone,may,1,-1,unknown,no
43,technician,6835,no,no,unknown,jun,2,-1,unknown,no
66,retired,206,no,no,cellular,feb,1,-1,unknown,yes
55,management,1498,no,no,cellular,aug,5,-1,unknown,no
49,entrepreneur,384,no,no,unknown,jun,1,-1,unknown,no
34,admin.,430,yes,no,cellular,jul,4,-1,unknown,no
24,blue-collar,1033,yes,no,cellular,nov,1,-1,unknown,no
64,retired,679,no,no,telephone,nov,1,-1,unknown,yes
42,technician,757,no,no,cellular,feb,1,-1,unknown,yes
52,entrepreneur,-468,no,no,cellular,jul,1,-1,unknown,yes
46,blue-collar,-3,yes,no,unknown,may,2,-1,unknown,no
38,admin.,47,yes,yes,cellular,jul,11,-1,unknown,no
42,unemployed,325,yes,no,unknown,may,4,-1,unknown,no
36,management,495,no,no,cellular,aug,3,97,success,yes
29,technician,110,yes,no,cellular,apr,1,-1,unknown,yes
35,technician,2658,yes,no,cellular,aug,2,141,failure,yes
26,blue-collar,-46,yes,no,unknown,jun,7,-1,unknown,yes
36,services,1227,yes,yes,cellular,may,5,341,failure,yes
47,unknown,194,no,no,cellular,aug,1,-1,unknown,no
41,management,298,no,no,cellular,may,3,272,other,no
46,admin.,469,yes,no,cellular,feb,1,264,other,no
82,retired,0,no,no,telephone,nov,1,-1,unknown,yes
45,technician,441,yes,no,cellular,feb,1,-1,unknown,no
35,technician,840,yes,no,cellular,jul,4,-1,unknown,no
43,technician,7876,yes,no,cellular,aug,2,-1,unknown,no
60,retired,2,no,no,cellular,mar,4,390,other,yes
28,services,168,yes,no,cellular,may,1,-1,unknown,no
35,blue-collar,105,yes,no,unknown,may,2,-1,unknown,no
25,technician,1231,yes,no,cellular,feb,5,-1,unknown,yes
26,blue-collar,5795,yes,no,cellular,may,2,-1,unknown,yes
27,admin.,346,no,no,cellular,oct,1,-1,unknown,yes
50,technician,3117,no,no,cellular,nov,2,164,failure,no
63,entrepreneur,3904,no,no,telephone,aug,2,187,success,yes
29,management,10576,no,no,unknown,may,2,-1,unknown,yes
31,management,877,no,no,cellular,sep,1,92,success,yes
62,self-employed,0,yes,no,cellular,aug,1,-1,unknown,yes
38,self-employed,30,no,no,unknown,jun,1,-1,unknown,no
36,management,871,no,no,cellular,nov,1,-1,unknown,no
49,management,178,no,no,cellular,aug,2,-1,unknown,no
45,admin.,375,no,yes,unknown,sep,1,594,failure,no
30,admin.,419,no,no,cellular,sep,2,-1,unknown,no
36,blue-collar,-308,yes,no,cellular,may,1,-1,unknown,yes
41,technician,501,yes,no,unknown,may,5,-1,unknown,yes
48,management,1167,yes,yes,cellular,jan,4,50,other,no
31,technician,1109,no,no,cellular,feb,1,167,failure,yes
52,admin.,1228,yes,yes,cellular,aug,1,-1,unknown,yes
45,technician,2776,yes,no,cellular,jul,2,181,success,yes
31,blue-collar,1660,yes,no,cellular,apr,1,-1,unknown,no
54,self-employed,384,no,yes,cellular,may,1,-1,unknown,yes
30,management,136,yes,no,unknown,may,1,-1,unknown,no
52,blue-collar,2800,no,no,unknown,jun,1,-1,unknown,no
46,technician,0,no,no,cellular,jan,2,-1,unknown,yes
57,self-employed,2109,no,no,cellular,aug,6,-1,unknown,no
49,entrepreneur,159,yes,no,unknown,may,3,-1,unknown,no
41,management,11008,no,no,unknown,jun,1,-1,unknown,yes
32,technician,28,yes,no,cellular,nov,1,-1,unknown,no
38,management,6368,yes,no,cellular,may,4,-1,unknown,yes
78,retired,527,no,no,cellular,sep,1,-1,unknown,yes
36,services,981,no,no,unknown,jun,1,-1,unknown,yes
